distance,X,Y,Z,V,max,may,maz,mav
68.039,-0.23942,-2.48997,-9.931149,10.241337,-0.328,-2.012,-8.594,8.846
68.059,-0.067038,-3.969586,-11.358093,12.031974,-0.277,-2.423,-9.342,9.682
68.079,-0.708684,-4.314352,-12.023681,12.793934,-0.318,-3.209,-10.229,10.738
68.099,-1.106121,-4.338294,-10.893618,11.777742,-0.53,-3.778,-11.052,11.711
68.119,0.11971,-3.916914,-8.456321,9.320188,-0.441,-4.135,-10.683,11.481
68.139,-0.723049,-2.590526,-8.154651,8.586731,-0.605,-3.79,-9.882,10.62
68.16,-0.258574,-2.542642,-7.800309,8.208332,-0.492,-3.347,-8.826,9.473
68.179,0.076614,-2.96881,-8.058883,8.588672,-0.196,-3.005,-8.118,8.676
68.199,-0.052672,-3.011906,-10.702082,11.117954,-0.239,-2.778,-8.679,9.125
68.219,-1.067814,-3.332729,-12.770672,13.241502,-0.326,-2.964,-9.833,10.289
68.239,-0.92895,-3.835511,-10.486604,11.204595,-0.493,-3.287,-10.505,11.038
68.259,-1.182736,-2.149993,-7.455544,7.848979,-0.808,-3.083,-10.354,10.853
68.279,0.124498,-1.532289,-3.931279,4.221181,-0.764,-2.713,-8.661,9.129
68.299,-0.411803,-0.761356,-5.760449,5.82512,-0.6,-2.07,-6.908,7.275
68.32,-1.953669,-3.236961,-9.519346,10.24269,-0.856,-1.92,-6.667,7.035
68.339,-1.024718,-4.022259,-10.668563,11.447569,-0.816,-2.388,-7.47,7.934
68.359,-1.029507,-4.592079,-10.390836,11.406863,-1.105,-3.153,-9.085,9.731
68.379,-0.272939,-4.620809,-9.504981,10.572182,-1.07,-4.118,-10.021,10.917
68.399,-0.325611,-3.744531,-9.179369,9.919091,-0.663,-4.245,-9.936,10.836
68.419,-0.967257,-3.126827,-9.787497,10.320258,-0.649,-4.021,-9.716,10.555
68.439,-0.622492,-2.686294,-7.536947,8.025537,-0.547,-3.545,-9.002,9.709
68.459,0.794875,-1.115698,-5.966351,6.121597,-0.28,-2.668,-8.118,8.597
68.479,0.253785,-1.096544,-7.230489,7.317567,-0.135,-2.006,-7.63,7.946
68.499,-1.067814,-2.437297,-11.329363,11.637659,-0.16,-1.834,-8.016,8.276
68.519,-2.078167,-4.19943,-13.072341,13.886687,-0.524,-2.212,-9.4,9.741
68.539,-1.067814,-4.261679,-12.042834,12.819204,-0.99,-2.999,-10.919,11.415
68.56,-0.407014,-4.31914,-11.099519,11.917212,-1.155,-3.804,-11.886,12.565
68.579,-0.876278,-3.634398,-9.404425,10.120273,-1.107,-4.104,-11.405,12.186
68.599,-0.043096,-2.509123,-8.293514,8.664868,-0.599,-3.681,-10.21,10.88
68.619,-0.296881,-1.522712,-8.389283,8.531522,-0.406,-2.996,-9.297,9.808
68.641,0.339977,-1.786075,-7.187394,7.413789,-0.219,-2.363,-8.319,8.683
68.659,-0.009577,-1.838747,-8.796297,8.98643,-0.002,-1.914,-8.167,8.399
68.679,-0.402226,-3.035848,-11.209652,11.620433,-0.092,-2.046,-8.896,9.138
68.699,-0.871489,-3.912126,-12.186486,12.828666,-0.236,-2.643,-9.845,10.212
68.72,-0.201113,-4.295198,-11.310209,12.1,-0.371,-3.27,-10.876,11.384
68.739,-0.665588,-3.801992,-11.793838,12.409382,-0.535,-3.761,-11.625,12.24
68.759,-2.054225,-3.62961,-8.523358,9.489022,-0.948,-3.91,-10.953,11.707
68.779,-0.172383,-2.99754,-6.066907,6.769219,-0.773,-3.681,-9.424,10.192
68.801,0.316035,-2.236184,-6.023811,6.43325,-0.644,-3.166,-8.102,8.775
68.819,0.11971,-3.591303,-9.088389,9.772953,-0.448,-3.114,-7.426,8.116
68.839,-1.594538,-4.477157,-12.871228,13.720642,-0.333,-3.326,-8.513,9.174
68.859,-0.181959,-4.094085,-11.573571,12.277711,-0.335,-3.6,-9.889,10.551
68.88,-0.579397,-3.337517,-9.246407,9.847373,-0.559,-3.875,-10.695,11.405
68.899,0.258574,-2.681506,-7.216124,7.702583,-0.524,-3.648,-10.227,10.887
68.919,-1.120486,-1.891419,-8.681376,8.955403,-0.406,-3.001,-9.179,9.696
68.939,-1.412579,-3.53863,-10.012551,10.713004,-0.713,-2.862,-8.789,9.305
68.959,-1.149217,-3.859453,-10.251971,11.01449,-0.856,-2.993,-9.041,9.596
68.979,-0.656011,-3.883395,-10.424355,11.143531,-1.085,-3.293,-9.843,10.457
68.999,-1.04866,-3.572149,-11.21444,11.816244,-1.067,-3.713,-10.476,11.172
69.019,-1.201889,-3.251326,-8.456321,9.139202,-1.014,-3.642,-10.087,10.778
69.04,-0.727837,-2.011129,-5.889736,6.26605,-0.909,-3.179,-8.996,9.591
69.059,-0.014365,-1.747767,-4.472369,4.801768,-0.748,-2.646,-7.508,8.006
69.079,-0.124498,-1.541866,-7.354988,7.515896,-0.517,-2.138,-6.543,6.931
69.099,-2.384625,-3.466804,-12.50731,13.196135,-0.813,-2.192,-7.556,7.945
69.12,-1.977611,-4.357447,-14.03481,14.828155,-1.125,-2.778,-9.592,10.086
69.139,-0.842759,-4.127604,-11.18571,11.952718,-1.332,-3.373,-11.271,11.873
69.159,-0.263362,-2.676718,-8.90643,9.303692,-1.367,-3.657,-11.659,12.32
69.179,0.263362,-1.862689,-6.426037,6.69574,-0.705,-3.256,-10.138,10.695
69.2,-0.59855,-0.627281,-7.321469,7.372628,-0.36,-2.324,-8.46,8.831
69.219,-0.847547,-1.900996,-8.288726,8.546058,-0.362,-1.767,-7.736,7.98
69.239,-1.024718,-2.178724,-10.390836,10.666131,-0.552,-1.642,-8.107,8.32
69.259,-0.895431,-3.332729,-10.251971,10.817199,-0.842,-2.01,-9.063,9.351
69.28,-0.35913,-3.313575,-11.343728,11.823236,-0.782,-2.682,-10.069,10.463
69.299,-0.531513,-4.118027,-9.955091,10.78631,-0.703,-3.236,-10.485,11.023
69.319,-0.215478,-3.05979,-8.968679,9.478711,-0.5,-3.456,-10.13,10.726
69.339,-0.158017,-2.504335,-7.311892,7.730487,-0.316,-3.249,-9.395,9.955
69.36,0.21069,-2.15957,-7.522582,7.829264,-0.174,-2.96,-8.44,8.956
69.379,-0.019154,-2.001553,-9.107543,9.324908,-0.045,-2.431,-8.228,8.591
69.399,-1.388637,-2.949656,-11.420342,11.876574,-0.339,-2.404,-8.841,9.19
69.419,-1.13964,-3.457227,-9.749189,10.406627,-0.584,-2.642,-9.45,9.859
69.439,0.181959,-3.035848,-8.010999,8.568873,-0.591,-2.861,-9.572,10.044
69.459,-0.627281,-2.786851,-7.570466,8.091475,-0.743,-3.057,-9.188,9.736
69.479,-0.397437,-3.562572,-8.312668,9.052642,-0.496,-3.211,-8.411,9.03
69.499,-2.351106,-3.409343,-9.811439,10.649678,-0.798,-3.199,-8.426,9.091
69.519,-1.690306,-4.094085,-8.815451,9.865639,-1.267,-3.463,-8.628,9.415
69.539,-1.134852,-2.619257,-8.178593,8.662435,-1.393,-3.421,-8.78,9.558
69.559,-0.56982,-3.380613,-7.149086,7.928599,-1.437,-3.376,-8.489,9.277
69.579,-0.790087,-2.633622,-7.034164,7.552461,-1.046,-3.182,-7.794,8.502
69.599,-0.469264,-2.738967,-6.885724,7.425318,-0.741,-2.843,-7.312,7.892
69.619,-1.106121,-2.528277,-7.187394,7.698981,-0.734,-2.82,-7.064,7.651
69.639,-1.091756,-2.944868,-7.589619,8.213799,-0.864,-2.711,-7.174,7.723
69.659,-0.981623,-3.155558,-8.987833,9.57613,-0.912,-2.842,-7.663,8.229
69.679,-1.173159,-3.600879,-9.56723,10.289535,-1.088,-3.057,-8.333,8.945
69.699,-1.125275,-3.256114,-10.788273,11.324988,-1.093,-3.239,-9.233,9.851
69.719,-1.857901,-3.356671,-8.858546,9.653645,-1.284,-3.342,-9.55,10.211
69.739,-0.430956,-2.734178,-8.279149,8.729591,-1.147,-3.237,-9.373,9.999
69.759,-0.248997,-2.494758,-7.843405,8.234368,-0.916,-2.96,-8.942,9.486
69.779,-0.502782,-2.226608,-9.500193,9.77058,-0.76,-2.703,-8.62,9.097
69.799,-0.967257,-3.29921,-10.022128,10.595444,-0.537,-2.689,-8.911,9.333
69.819,-0.253785,-2.906561,-9.394848,9.837463,-0.493,-2.732,-9.19,9.609
69.839,0.335188,-2.99754,-8.872911,9.371561,-0.347,-2.857,-9.448,9.894
69.859,-0.191536,-3.620033,-10.338163,10.955316,-0.269,-3.206,-9.657,10.19
69.879,-0.306458,-4.132392,-10.764331,11.534357,-0.104,-3.414,-9.843,10.425
69.899,-0.387861,-3.624821,-11.013328,11.600998,-0.138,-3.594,-10.247,10.866
69.919,-0.584185,-2.94008,-9.768343,10.217919,-0.368,-3.579,-10.471,11.077
69.939,-0.335188,-2.442086,-9.629479,9.93997,-0.403,-3.285,-10.294,10.823
69.959,-0.718261,-2.604892,-9.955091,10.315289,-0.506,-2.903,-10.092,10.519
69.979,-0.866701,-2.523489,-10.67814,11.006445,-0.626,-2.628,-10.008,10.37
70,-0.167594,-3.007117,-9.289502,9.765536,-0.522,-2.644,-9.888,10.257
70.019,-0.497994,-2.753332,-9.68694,10.082938,-0.563,-2.722,-9.902,10.293
70.039,-0.21069,-3.380613,-8.791509,9.421441,-0.436,-2.916,-9.612,10.069
70.059,0.067038,-3.500323,-10.050858,10.643144,-0.202,-3.16,-9.455,9.978
70.079,-0.972046,-3.950433,-10.462662,11.225778,-0.403,-3.396,-9.748,10.343
70.099,-0.440533,-4.261679,-9.524135,10.443425,-0.389,-3.773,-9.707,10.433
70.119,-0.512359,-3.217807,-8.619126,9.214452,-0.464,-3.733,-9.664,10.382
70.139,-0.268151,-3.069367,-7.800309,8.38676,-0.548,-3.625,-9.102,9.818
70.16,-1.757344,-2.341529,-8.130709,8.641727,-0.745,-3.223,-8.519,9.172
70.179,-1.077391,-3.308787,-7.73806,8.484481,-0.904,-2.984,-8.072,8.682
70.199,-1.197101,-3.356671,-7.589619,8.384665,-1.075,-3.019,-7.815,8.474
70.219,-0.052672,-3.950433,-8.250419,9.147573,-1.021,-3.239,-7.927,8.665
70.24,-0.426168,-3.974375,-10.553641,11.285239,-0.688,-3.648,-8.533,9.326
70.259,-1.94888,-4.639963,-10.228029,11.399122,-0.906,-3.98,-9.155,10.054
70.279,-0.622492,-3.691859,-7.522582,8.402771,-0.763,-4.064,-9.139,10.059
70.299,0.387861,-3.002329,-6.593631,7.25537,-0.652,-3.827,-8.724,9.586
70.32,-0.967257,-2.542642,-8.279149,8.714639,-0.788,-3.469,-8.156,8.943
70.339,-1.94888,-3.332729,-9.854534,10.583811,-0.788,-3.142,-8.062,8.739
70.359,-1.82917,-2.983175,-10.711658,11.268754,-1.089,-2.965,-8.86,9.456
70.379,-1.063026,-3.466804,-9.126697,9.820659,-1.452,-3.081,-9.493,10.097
70.4,-0.593762,-2.983175,-7.757214,8.332242,-1.359,-3.191,-9.363,10.001
70.419,-1.106121,-2.777274,-8.820239,9.313075,-1.148,-3.053,-9.104,9.684
70.439,-1.187524,-3.347094,-9.591172,10.227602,-0.988,-3.144,-8.824,9.423
70.459,-1.158794,-3.270479,-9.696517,10.298606,-1.012,-3.095,-8.966,9.543
70.479,-0.90022,-2.8491,-9.313444,9.781002,-1.088,-3.061,-9.355,9.905
70.499,-0.876278,-2.63841,-8.571242,9.010842,-1.031,-3.026,-9.293,9.83
70.519,-0.531513,-2.025495,-8.09719,8.363589,-0.867,-2.696,-8.92,9.364
70.539,-0.608127,-2.513912,-9.184157,9.5414,-0.729,-2.507,-8.792,9.174
70.559,-0.469264,-2.346318,-9.557653,9.852622,-0.621,-2.381,-8.853,9.192
70.579,-0.296881,-3.567361,-10.01734,10.63773,-0.476,-2.613,-9.214,9.599
70.599,-0.905008,-3.849876,-10.362105,11.091159,-0.57,-3.069,-9.78,10.281
70.619,-0.023942,-4.065354,-9.452309,10.2895,-0.424,-3.457,-9.847,10.468
70.639,-0.205901,-3.20823,-8.896853,9.45987,-0.358,-3.673,-9.682,10.37
70.659,-0.35913,-2.643199,-9.270349,9.646493,-0.373,-3.442,-9.495,10.122
70.679,-0.833182,-2.82037,-9.80665,10.238118,-0.356,-3.184,-9.357,9.909
70.699,-0.493206,-3.347094,-9.610326,10.188457,-0.473,-3.005,-9.396,9.883
70.719,0.02873,-3.318364,-10.726024,11.227642,-0.414,-3.032,-9.853,10.325
70.739,-0.593762,-3.548207,-11.693281,12.234179,-0.473,-3.259,-10.459,10.972
70.759,-0.732626,-3.993528,-10.582372,11.334531,-0.448,-3.552,-10.653,11.246
70.779,-0.205901,-3.246537,-8.78672,9.36957,-0.376,-3.527,-10.447,11.041
70.8,0.220267,-2.743755,-7.249643,7.754613,-0.328,-3.383,-9.578,10.173
70.819,0.172383,-3.098097,-8.06846,8.644533,-0.136,-3.27,-8.672,9.276
70.839,-0.469264,-3.725378,-9.562442,10.273215,-0.071,-3.203,-8.417,9.01
70.859,-1.16837,-3.701436,-10.769119,11.447255,-0.311,-3.317,-8.912,9.53
70.879,-1.11091,-4.31914,-10.362105,11.28106,-0.644,-3.711,-9.691,10.412
70.899,-1.331176,-4.046201,-8.485051,9.494201,-1.02,-3.948,-9.795,10.624
70.919,-0.430956,-3.701436,-8.145074,8.957041,-1.01,-3.942,-9.44,10.295
70.939,-1.077391,-3.375824,-9.193734,9.853005,-0.988,-3.861,-9.047,9.896
70.959,-1.182736,-3.634398,-8.901642,9.687463,-1.006,-3.689,-8.681,9.498
70.979,-1.067814,-2.422932,-7.824251,8.260129,-0.94,-3.284,-8.516,9.189
70.999,-0.713472,-3.610456,-6.53617,7.501064,-1.01,-3.261,-8.114,8.825
71.019,-0.100556,-3.62961,-6.071695,7.074578,-0.766,-3.324,-7.333,8.131
71.039,-0.009577,-3.519476,-8.408437,9.115296,-0.473,-3.296,-7.21,7.988
71.059,-1.264138,-4.151546,-12.325351,13.067044,-0.522,-3.728,-8.335,9.19
71.079,-2.394202,-4.663905,-11.884817,12.98973,-0.942,-3.991,-9.673,10.562
71.099,-1.551443,-3.093309,-8.437167,9.119283,-1.305,-3.857,-10.264,11.073
71.119,-0.052672,-1.73819,-5.592855,5.856971,-1.316,-3.412,-9.56,10.258
71.139,-0.186748,-1.345541,-6.421249,6.563368,-1.046,-2.71,-8.084,8.632
71.159,-1.915361,-2.944868,-9.514558,10.14237,-0.927,-2.28,-7.491,7.921
71.179,-1.790863,-4.098873,-10.496181,11.409547,-0.986,-2.532,-8.006,8.493
71.199,-0.905008,-4.309563,-10.922348,11.776632,-1.199,-3.175,-9.339,9.973
71.219,0.349553,-4.793192,-10.34774,11.409321,-1.065,-4.037,-10.32,11.184
71.239,0.234632,-3.845088,-9.509769,10.260383,-0.528,-4.262,-10.319,11.214
71.259,-0.100556,-3.074155,-8.901642,9.418055,-0.105,-4.005,-9.92,10.716
71.279,0.45011,-2.111686,-8.312668,8.588496,0.233,-3.456,-9.268,9.919
71.299,-0.847547,-1.302446,-8.183381,8.329612,-0.066,-2.583,-8.727,9.149
71.319,-1.120486,-2.025495,-8.552089,8.859816,-0.405,-2.128,-8.487,8.799
71.339,-0.579397,-2.652776,-8.863335,9.269931,-0.524,-2.023,-8.478,8.762
71.359,-0.158017,-3.414132,-10.280702,10.833932,-0.676,-2.349,-8.97,9.323
71.379,-0.464475,-4.333505,-12.215217,12.969445,-0.581,-3.106,-9.978,10.483
71.399,-0.742203,-5.152322,-12.009315,13.088963,-0.486,-3.888,-10.842,11.541
71.419,-0.292093,-4.094085,-9.380483,10.239155,-0.414,-4.249,-10.971,11.783
71.44,0.641646,-3.074155,-6.167464,6.920965,-0.214,-4.164,-9.943,10.805
71.459,0.723049,-2.231396,-6.090849,6.526896,0.083,-3.638,-8.412,9.194
71.479,0.114922,-3.007117,-7.469909,8.053291,0.297,-3.102,-7.277,7.935
71.499,-0.225055,-3.945644,-10.0748,10.822216,0.314,-3.065,-7.451,8.081
71.52,-0.837971,-3.964798,-11.822568,12.497797,-0.056,-3.287,-8.865,9.475
71.539,-0.957681,-4.568137,-10.879252,11.838208,-0.476,-3.871,-10.062,10.803
71.559,-1.35033,-3.648763,-8.513782,9.360627,-0.843,-4.032,-10.323,11.13
71.579,-0.335188,-3.318364,-7.005434,7.758866,-0.87,-3.875,-9.555,10.364
71.599,-0.919373,-3.217807,-7.426814,8.145986,-0.891,-3.688,-8.456,9.276
71.619,-0.924162,-4.007894,-8.820239,9.732107,-0.882,-3.548,-7.942,8.749
71.639,-0.78051,-4.141969,-11.176133,11.944499,-0.74,-3.672,-8.607,9.395
71.659,-1.173159,-4.261679,-10.141838,11.063232,-0.949,-3.907,-9.391,10.221
71.679,-0.857124,-2.964022,-7.441179,8.055509,-0.934,-3.844,-9.395,10.199
71.699,-1.436521,-2.178724,-6.105214,6.639583,-1.062,-3.387,-8.716,9.426
71.719,-0.272939,-3.217807,-6.311116,7.089355,-0.935,-3.156,-7.5,8.212
71.739,-0.440533,-2.987964,-8.791509,9.295839,-0.752,-2.837,-7.162,7.77
71.759,-2.810793,-3.112462,-13.177686,13.828933,-1.24,-2.874,-8.596,9.213
71.779,-2.643199,-4.994305,-10.127473,11.59721,-1.542,-3.578,-9.602,10.453
71.799,0.057461,-3.505111,-6.617573,7.48875,-1.459,-3.65,-9.679,10.553
71.819,1.125275,-2.212242,-6.200983,6.679255,-1.068,-3.456,-9.031,9.899
71.841,0.191536,-2.882619,-8.566454,9.040482,-0.317,-3.399,-7.878,8.701
71.859,-2.437297,-4.295198,-12.109872,13.078155,-0.266,-3.224,-8.374,9.072
71.879,-1.647211,-3.754108,-11.319786,12.039277,-0.692,-3.286,-9.549,10.209
71.899,0.282516,-2.896984,-9.634268,10.064365,-0.903,-3.457,-10.408,11.056
71.919,-0.354342,-2.920926,-8.834604,9.311691,-1.039,-3.467,-10.475,11.123
71.939,-0.392649,-2.695871,-7.963115,8.41624,-0.528,-3.067,-9.438,9.958
71.959,-0.440533,-2.863465,-7.264008,7.820442,-0.226,-2.844,-8.424,8.903
71.979,-0.392649,-3.361459,-8.705317,9.340029,-0.395,-2.96,-8.192,8.722
71.999,-0.320823,-4.596867,-10.108319,11.109106,-0.387,-3.379,-8.51,9.171
72.019,-1.47004,-4.922479,-11.554418,12.645014,-0.656,-3.936,-9.408,10.229
72.039,-1.613692,-4.41012,-10.031705,11.076473,-0.949,-4.323,-10.1,11.043
72.059,-0.785298,-2.839523,-6.98628,7.582064,-1.047,-4.192,-9.67,10.603
72.079,-0.081403,-2.331953,-5.200206,5.699717,-0.988,-3.626,-8.443,9.251
72.099,-0.143652,-1.532289,-6.325481,6.510012,-0.656,-2.778,-7.136,7.717
72.119,-1.61848,-3.318364,-9.466674,10.161148,-0.657,-2.506,-6.995,7.488
72.139,-1.513135,-4.716578,-9.586384,10.790479,-0.839,-2.975,-7.645,8.29
72.161,-0.59855,-4.649539,-9.303867,10.418178,-0.968,-3.554,-8.671,9.47
72.179,0.062249,-4.515464,-9.878476,10.861749,-0.917,-4.3,-9.559,10.558
72.199,-0.292093,-4.041412,-8.944737,9.819708,-0.585,-4.481,-9.428,10.473
72.219,-0.579397,-2.959233,-8.379706,8.905742,-0.352,-4.041,-9.127,10.001
72.24,-0.584185,-2.667141,-7.76679,8.232736,-0.348,-3.546,-8.742,9.455
72.259,-0.440533,-2.863465,-6.742072,7.33819,-0.474,-3.133,-7.958,8.574
72.279,0.584185,-2.873042,-8.2169,8.724281,-0.255,-2.841,-7.776,8.3
72.299,0.282516,-3.931279,-11.180922,11.855285,-0.04,-3.084,-8.477,9.038
72.32,-0.972046,-4.989516,-12.488156,13.483108,-0.136,-3.664,-9.657,10.35
72.339,-0.215478,-4.563348,-9.23683,10.304834,-0.08,-4.089,-10.281,11.092
72.359,-0.464475,-3.131616,-6.349423,7.094922,-0.342,-4.154,-9.814,10.685
72.379,0.287304,-2.360683,-4.726154,5.290737,-0.341,-3.761,-8.2,9.043
72.4,-0.565032,-2.1883,-7.211336,7.5572,-0.239,-3.061,-6.881,7.562
72.419,-1.853112,-4.58729,-11.722012,12.723318,-0.649,-3.067,-7.502,8.167
72.439,-1.446098,-5.482722,-12.62702,13.841715,-0.894,-3.655,-9.072,9.853
72.459,-0.196325,-5.061342,-11.281479,12.366385,-1.015,-4.33,-10.71,11.622
72.481,0.181959,-4.252102,-10.553641,11.379492,-0.828,-4.846,-11.546,12.578
72.499,-0.244209,-3.744531,-8.149862,8.972258,-0.426,-4.635,-10.653,11.64
72.519,0.263362,-2.499547,-6.593631,7.05642,0.001,-3.889,-9.145,9.944
72.539,-1.450886,-2.183512,-8.154651,8.565695,-0.312,-3.17,-8.363,8.993
72.56,-1.489193,-3.222595,-8.652645,9.352598,-0.73,-2.913,-7.888,8.487
72.579,-0.368707,-2.99754,-9.763555,10.21999,-0.761,-2.726,-8.291,8.799
72.599,-0.129287,-4.295198,-11.468226,12.246863,-0.86,-3.175,-9.51,10.096
72.619,-0.153229,-4.927267,-11.583148,12.588517,-0.535,-3.861,-10.367,11.102
72.639,-1.977611,-4.625597,-10.127473,11.308086,-0.657,-4.211,-10.736,11.591
72.659,-0.550666,-3.96001,-8.063671,9.000428,-0.703,-4.452,-10.311,11.286
72.679,0.229843,-2.264915,-7.70933,8.038434,-0.613,-3.944,-9.371,10.234
72.699,-0.105345,-2.935291,-8.192958,8.703539,-0.601,-3.446,-8.523,9.263
72.72,-1.460463,-3.442862,-8.614338,9.391117,-0.472,-3.151,-8.145,8.783
72.739,-1.249773,-3.739743,-7.795521,8.736003,-0.646,-3.096,-8.078,8.717
72.759,-0.306458,-3.217807,-8.872911,9.443345,-0.781,-3.334,-8.369,9.069
72.779,0.392649,-4.333505,-10.67814,11.530659,-0.656,-3.683,-8.99,9.775
72.799,-1.106121,-5.468357,-11.645397,12.91285,-0.567,-4.19,-9.748,10.656
72.819,-1.144428,-4.046201,-9.002198,9.935846,-0.541,-4.266,-10.05,10.956
72.839,-0.023942,-3.035848,-8.078036,8.629694,-0.47,-4.221,-9.851,10.752
72.859,-0.052672,-3.117251,-6.770802,7.454112,-0.582,-3.917,-8.874,9.733
72.881,-0.842759,-3.303998,-8.101978,8.790262,-0.516,-3.376,-7.988,8.702
72.899,-1.11091,-4.060566,-10.692505,11.491387,-0.508,-3.379,-8.411,9.091
72.919,-0.785298,-4.774038,-11.200075,12.200403,-0.698,-3.814,-9.191,9.984
72.939,-0.823605,-4.29041,-9.442732,10.40438,-0.891,-4.107,-9.859,10.722
72.962,0.014365,-3.687071,-8.561666,9.321846,-0.676,-4.203,-9.974,10.855
72.979,0.100556,-3.399766,-8.374918,9.039236,-0.373,-4.038,-9.395,10.241
72.999,-1.039083,-3.303998,-8.456321,9.138132,-0.437,-3.67,-8.709,9.476
73.019,-1.115698,-3.830723,-9.595961,10.392386,-0.51,-3.555,-8.747,9.473
73.039,-1.096544,-4.098873,-10.271125,11.113018,-0.788,-3.658,-9.175,9.921
73.059,-1.101333,-3.940856,-10.127473,10.922865,-1.088,-3.794,-9.613,10.392
73.079,-0.363919,-3.945644,-9.734824,10.510345,-0.919,-3.954,-9.932,10.735
73.099,-0.339977,-3.811569,-8.293514,9.133785,-0.725,-3.949,-9.607,10.42
73.119,-0.770933,-3.409343,-7.852982,8.595771,-0.644,-3.777,-9.002,9.791
73.139,-0.186748,-3.318364,-8.882488,9.483934,-0.415,-3.621,-8.691,9.431
73.159,-1.297657,-4.10845,-9.888053,10.785957,-0.649,-3.662,-8.729,9.5
73.179,-0.627281,-3.873818,-10.093954,10.829952,-0.721,-3.677,-9.179,9.924
73.2,-0.699107,-4.165911,-8.887277,9.840084,-0.703,-3.867,-9.438,10.235
73.219,-0.287304,-3.773262,-8.963891,9.729922,-0.728,-3.98,-9.458,10.296
73.239,-0.790087,-4.352659,-9.141062,10.15524,-0.601,-4.041,-9.272,10.139
73.259,-0.727837,-3.811569,-10.228029,10.939396,-0.626,-4.026,-9.305,10.166
73.28,-0.751779,-3.744531,-10.070012,10.76995,-0.639,-3.921,-9.601,10.399
73.299,-0.957681,-3.337517,-8.566454,9.243393,-0.807,-3.812,-9.501,10.277
73.319,-1.177947,-2.882619,-7.005434,7.666365,-0.904,-3.444,-8.967,9.655
73.339,0.038307,-2.901772,-6.05733,6.716621,-0.712,-3.217,-7.925,8.599
73.36,0.440533,-3.141193,-8.633492,9.197736,-0.414,-3.066,-7.566,8.206
73.379,-1.608904,-4.639963,-11.851298,12.828527,-0.577,-3.391,-8.387,9.102
73.399,-1.412579,-5.166687,-11.688493,12.857329,-0.636,-3.962,-9.558,10.4
73.419,-0.708684,-4.371812,-9.816227,10.76909,-0.822,-4.33,-10.497,11.413
73.44,-0.062249,-4.252102,-7.503428,8.624713,-0.948,-4.608,-10.215,11.27
73.459,0.684742,-2.628834,-7.225701,7.719481,-0.375,-4.105,-9.058,9.993
73.479,-0.641646,-2.715025,-9.054871,9.474901,-0.182,-3.492,-8.4,9.147
73.499,-1.881842,-3.438074,-9.284714,10.078075,-0.475,-3.259,-8.267,8.974
73.519,-1.034295,-3.131616,-7.513005,8.205,-0.718,-2.978,-8.27,8.869
73.539,-0.138864,-3.711013,-7.536947,8.40217,-0.924,-3.249,-8.347,9.04
73.559,0.665588,-4.659117,-8.848969,10.022706,-0.597,-3.735,-8.296,9.177
73.579,-0.646434,-5.104438,-12.559982,13.573,-0.289,-4.152,-9.115,10.051
73.6,-1.422156,-5.161899,-12.133814,13.262623,-0.385,-4.659,-10.27,11.315
73.619,-0.679953,-3.610456,-9.279925,9.980719,-0.521,-4.634,-10.706,11.71
73.639,-0.794875,-2.341529,-7.062895,7.483253,-0.886,-4.055,-10.259,11.075
73.659,-0.019154,-2.102109,-5.564125,5.948001,-0.729,-3.304,-8.51,9.169
73.68,-0.272939,-1.853112,-6.995857,7.242274,-0.442,-2.477,-7.226,7.664
73.699,-1.221043,-3.083732,-9.634268,10.189184,-0.577,-2.345,-7.314,7.716
73.719,-1.776498,-3.993528,-11.104307,11.93356,-0.822,-2.758,-8.325,8.828
73.739,-1.072602,-4.644751,-10.491392,11.523606,-1.086,-3.394,-9.556,10.222
73.76,0.464475,-5.114015,-8.729259,10.127628,-0.901,-4.209,-9.99,10.944
73.779,0.292093,-4.070143,-8.111555,9.080127,-0.523,-4.456,-9.609,10.666
73.799,-0.248997,-4.012682,-8.346188,9.264041,-0.141,-4.46,-8.92,9.999
73.819,-0.727837,-4.060566,-8.614338,9.551165,-0.055,-4.314,-8.45,9.506
73.84,-0.814029,-3.739743,-8.5473,9.365077,-0.375,-3.971,-8.405,9.315
73.859,-0.282516,-3.399766,-8.078036,8.76886,-0.518,-3.803,-8.396,9.237
73.879,0.052672,-3.940856,-8.485051,9.355705,-0.443,-3.785,-8.431,9.26
73.899,-0.292093,-3.8403,-9.950302,10.669664,-0.334,-3.73,-8.765,9.54
73.92,-1.321599,-3.873818,-10.477027,11.248164,-0.461,-3.764,-9.248,10.011
73.939,-0.976834,-3.639187,-9.830592,10.527983,-0.634,-3.824,-9.686,10.45
73.959,-0.6608,-4.132392,-8.561666,9.529713,-0.813,-3.871,-9.705,10.494
73.979,0.038307,-4.252102,-8.422802,9.435329,-0.73,-3.974,-9.323,10.185
74.001,-0.172383,-3.998317,-10.170568,10.929625,-0.443,-4.005,-9.246,10.106
74.019,-1.158794,-4.477157,-11.870452,12.73952,-0.488,-4.215,-9.756,10.659
74.039,-1.240196,-3.53863,-9.921572,10.606487,-0.633,-4.067,-10.096,10.928
74.059,-0.636858,-2.944868,-8.111555,8.653043,-0.802,-3.74,-10.019,10.732
74.08,-0.670376,-2.691083,-6.315904,6.897969,-0.927,-3.413,-9.055,9.724
